ISBN/UPC	Manufacturer	Product Name	Referring Product URL	Condition	Quantity	Price	Shipping costs
885444277719	Video House International	 Malta 	http://www.travelvideostore.com/product_info.php?products_id=9538&ref=115122	New	996	19.95	0.25
885444277726	Video House International	 Munich 	http://www.travelvideostore.com/product_info.php?products_id=9539&ref=115122	New	995	19.95	0.25
885444277542	Video House International	 Athens 	http://www.travelvideostore.com/product_info.php?products_id=9540&ref=115122	New	995	19.95	0.25
885444277733	Video House International	 New York 	http://www.travelvideostore.com/product_info.php?products_id=9541&ref=115122	New	995	19.95	0.25
885444277740	Video House International	 Paris 	http://www.travelvideostore.com/product_info.php?products_id=9542&ref=115122	New	993	19.95	0.25
885444277757	Video House International	 Rome 	http://www.travelvideostore.com/product_info.php?products_id=9543&ref=115122	New	991	19.95	0.25
885444277764	Video House International	 Scotland 	http://www.travelvideostore.com/product_info.php?products_id=9544&ref=115122	New	990	19.95	0.25
885444277771	Video House International	 Seychelles 	http://www.travelvideostore.com/product_info.php?products_id=9545&ref=115122	New	998	19.95	0.25
885444277788	Video House International	 Stratford 	http://www.travelvideostore.com/product_info.php?products_id=9546&ref=115122	New	998	19.95	0.25
885444277795	Video House International	 St Lucia 	http://www.travelvideostore.com/product_info.php?products_id=9547&ref=115122	New	993	19.95	0.25
885444277801	Video House International	 Vienna 	http://www.travelvideostore.com/product_info.php?products_id=9548&ref=115122	New	995	19.95	0.25
885444277818	Video House International	 York 	http://www.travelvideostore.com/product_info.php?products_id=9549&ref=115122	New	997	19.95	0.25
885444291845	Clint Denn Digital Cinema	Clint Denn's Portugal & Cruising the Douro Valley 	http://www.travelvideostore.com/product_info.php?products_id=9629&ref=115122	New	993	19.95	0.25
885444468759	Video Promotions Zimbabwe	 Zimbabwe Gem of Africa	http://www.travelvideostore.com/product_info.php?products_id=10312&ref=115122	New	1000	14.95	0.25
885444323492	Vine's Eye Productions, Inc	 Chilean Wine 	http://www.travelvideostore.com/product_info.php?products_id=9690&ref=115122	New	999	19.95	0.25
885444277344	Paul Pissanos Productions	 448 BC Olympiad Authentic Olympic Games of the 5th Century BC	http://www.travelvideostore.com/product_info.php?products_id=9551&ref=115122	New	1001	19.95	0.25
885444432576	A Division of Big Sur Green Media, LLC	 Santa Catalina Island / Clint Eastwood 	http://www.travelvideostore.com/product_info.php?products_id=9865&ref=115122	New	997	14.95	0.25
885444302619	Level 5 Video Production	 Hastings Old Town Video Postcard	http://www.travelvideostore.com/product_info.php?products_id=9626&ref=115122	New	999	9.95	0.30
885444277177	Paul Pissanos Productions	 448 BC Olympiad Authentic Olympic Games of the 5th Century BC	http://www.travelvideostore.com/product_info.php?products_id=9554&ref=115122	New	999	19.95	0.25
885444277504	Paul Pissanos Productions	 The Parthenon 	http://www.travelvideostore.com/product_info.php?products_id=9555&ref=115122	New	4	19.95	0.25
885444277320	Paul Pissanos Productions	 The Parthenon 	http://www.travelvideostore.com/product_info.php?products_id=9556&ref=115122	New	3	19.95	0.25
885444277191	Paul Pissanos Productions	 The Monuments of Acropolis 	http://www.travelvideostore.com/product_info.php?products_id=9557&ref=115122	New	3	19.95	0.25
885444277368	Paul Pissanos Productions	 The Monuments of Acropolis 	http://www.travelvideostore.com/product_info.php?products_id=9558&ref=115122	New	4	19.95	0.25
885444277252	Paul Pissanos Productions	 The Apocryphal Harmony & Geometry in Ancient Hellas 	http://www.travelvideostore.com/product_info.php?products_id=9560&ref=115122	New	1000	19.95	0.25
885444277313	Paul Pissanos Productions	 Orpheus & Eurydice 	http://www.travelvideostore.com/product_info.php?products_id=9561&ref=115122	New	2	19.95	0.25
885444277498	Paul Pissanos Productions	 Orpheus & Eurydice 	http://www.travelvideostore.com/product_info.php?products_id=9562&ref=115122	New	4	19.95	0.25
885444277511	Paul Pissanos Productions	 The Temple of Poseidon 	http://www.travelvideostore.com/product_info.php?products_id=9563&ref=115122	New	1000	19.95	0.25
885444277337	Paul Pissanos Productions	 The Temple of Poseidon 	http://www.travelvideostore.com/product_info.php?products_id=9564&ref=115122	New	999	19.95	0.25
885444277214	Paul Pissanos Productions	 Ancient Olympia and the Temple of Zeus 	http://www.travelvideostore.com/product_info.php?products_id=9565&ref=115122	New	1000	19.95	0.25
885444277382	Paul Pissanos Productions	 Ancient Olympia and the Temple of Zeus 	http://www.travelvideostore.com/product_info.php?products_id=9566&ref=115122	New	1001	19.95	0.25
885444385254	Paul Pissanos Productions	 Ancient Olympia the Museum 	http://www.travelvideostore.com/product_info.php?products_id=9567&ref=115122	New	999	19.95	0.25
885444385445	Paul Pissanos Productions	 Ancient Olympia the Museum 	http://www.travelvideostore.com/product_info.php?products_id=9568&ref=115122	New	1000	19.95	0.25
885444277474	Paul Pissanos Productions	 The History of the City of Athens 	http://www.travelvideostore.com/product_info.php?products_id=9569&ref=115122	New	1000	19.95	0.25
885444385353	Paul Pissanos Productions	 The History of the City of Athens 	http://www.travelvideostore.com/product_info.php?products_id=9570&ref=115122	New	2	19.95	0.25
885444433030	Southport Video Productions	 Michigan Lighthouses 	http://www.travelvideostore.com/product_info.php?products_id=10283&ref=115122	New	999	29.95	0.25
885444385575	Paul Pissanos Productions	 Pella The Archaeological Museum 	http://www.travelvideostore.com/product_info.php?products_id=9571&ref=115122	New	4	19.95	0.25
885444385391	Paul Pissanos Productions	 Pella The Archaeological Museum 	http://www.travelvideostore.com/product_info.php?products_id=9572&ref=115122	New	3	19.95	0.25
885444385599	Paul Pissanos Productions	 Walk Through Classical Athens 	http://www.travelvideostore.com/product_info.php?products_id=9573&ref=115122	New	4	19.95	0.25
885444385421	Paul Pissanos Productions	 Walk Through Classical Athens 	http://www.travelvideostore.com/product_info.php?products_id=9574&ref=115122	New	3	19.95	0.25
885444385513	Paul Pissanos Productions	 Delphi Apollo's Temple 	http://www.travelvideostore.com/product_info.php?products_id=9576&ref=115122	New	2	19.95	0.25
885444277412	Paul Pissanos Productions	 Epidauros Museum 	http://www.travelvideostore.com/product_info.php?products_id=9577&ref=115122	New	1000	19.95	0.25
885444277245	Paul Pissanos Productions	 Epidauros Museum 	http://www.travelvideostore.com/product_info.php?products_id=9578&ref=115122	New	999	19.95	0.25
885444277238	Paul Pissanos Productions	 Epidauros Asclepios Holy Temple 	http://www.travelvideostore.com/product_info.php?products_id=9579&ref=115122	New	999	19.95	0.25
885444277405	Paul Pissanos Productions	 Epidauros Asclepios Holy Temple 	http://www.travelvideostore.com/product_info.php?products_id=9580&ref=115122	New	4	19.95	0.25
885444277351	Paul Pissanos Productions	 The Museum of Athens Acropolis 	http://www.travelvideostore.com/product_info.php?products_id=9581&ref=115122	New	4	19.95	0.25
885444277184	Paul Pissanos Productions	 The Museum of Athens Acropolis 	http://www.travelvideostore.com/product_info.php?products_id=9582&ref=115122	New	3	19.95	0.25
885444385476	Paul Pissanos Productions	 Salvador Dali the 4th Dimension Episode 1	http://www.travelvideostore.com/product_info.php?products_id=9583&ref=115122	New	2	19.95	0.25
885444385292	Paul Pissanos Productions	 Salvador Dali the 4th Dimension Episode 2	http://www.travelvideostore.com/product_info.php?products_id=9585&ref=115122	New	3	19.95	0.25
885444385490	Paul Pissanos Productions	 Salvador Dali the 4th Dimension Episode 3	http://www.travelvideostore.com/product_info.php?products_id=9587&ref=115122	New	2	19.95	0.25
885444385308	Paul Pissanos Productions	 Salvador Dali the 4th Dimension Episode 3	http://www.travelvideostore.com/product_info.php?products_id=9588&ref=115122	New	2	19.95	0.25
885444385261	Paul Pissanos Productions	 Corfu 	http://www.travelvideostore.com/product_info.php?products_id=9589&ref=115122	New	998	19.95	0.25
885444385452	Paul Pissanos Productions	 Corfu 	http://www.travelvideostore.com/product_info.php?products_id=9590&ref=115122	New	1000	19.95	0.25
885444385629	Paul Pissanos Productions	 Myconos 	http://www.travelvideostore.com/product_info.php?products_id=9591&ref=115122	New	999	19.95	0.25
885444385551	Paul Pissanos Productions	 Myconos 	http://www.travelvideostore.com/product_info.php?products_id=9592&ref=115122	New	1000	19.95	0.25
885444385377	Paul Pissanos Productions	 Rodos - Kos 	http://www.travelvideostore.com/product_info.php?products_id=9593&ref=115122	New	999	19.95	0.25
885444385544	Paul Pissanos Productions	 Rodos - Kos 	http://www.travelvideostore.com/product_info.php?products_id=9594&ref=115122	New	1000	19.95	0.25
885444386732	Paul Pissanos Productions	 Santorini 	http://www.travelvideostore.com/product_info.php?products_id=9595&ref=115122	New	1000	19.95	0.25
885444385407	Paul Pissanos Productions	 Santorini 	http://www.travelvideostore.com/product_info.php?products_id=9596&ref=115122	New	998	19.95	0.25
885444385278	Paul Pissanos Productions	 Crete 	http://www.travelvideostore.com/product_info.php?products_id=9597&ref=115122	New	3	19.95	0.25
885444385469	Paul Pissanos Productions	 Crete 	http://www.travelvideostore.com/product_info.php?products_id=9598&ref=115122	New	4	19.95	0.25
885444392191	Cory Langley Productions	 Egypt Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=10279&ref=115122	New	1000	149.99	0.25
885444277306	Paul Pissanos Productions	 Meteora 	http://www.travelvideostore.com/product_info.php?products_id=9599&ref=115122	New	1	19.95	0.25
885444277481	Paul Pissanos Productions	 Meteora 	http://www.travelvideostore.com/product_info.php?products_id=9600&ref=115122	New	4	19.95	0.25
885444277399	Paul Pissanos Productions	 The Beauties of Greece 	http://www.travelvideostore.com/product_info.php?products_id=9601&ref=115122	New	1000	19.95	0.25
885444277221	Paul Pissanos Productions	 The Beauties of Greece 	http://www.travelvideostore.com/product_info.php?products_id=9602&ref=115122	New	992	19.95	0.25
885444277269	Paul Pissanos Productions	 From Aristotle to Hawking Collection One	http://www.travelvideostore.com/product_info.php?products_id=9603&ref=115122	New	999	19.95	0.25
885444277436	Paul Pissanos Productions	 From Aristotle to Hawking Collection One	http://www.travelvideostore.com/product_info.php?products_id=9604&ref=115122	New	1000	19.95	0.25
885444277443	Paul Pissanos Productions	 From Aristotle to Hawking Collection Two	http://www.travelvideostore.com/product_info.php?products_id=9605&ref=115122	New	1000	19.95	0.25
885444277276	Paul Pissanos Productions	 From Aristotle to Hawking Collection Two	http://www.travelvideostore.com/product_info.php?products_id=9606&ref=115122	New	999	19.95	0.25
885444277283	Paul Pissanos Productions	 From Aristotle to Hawking Collection Three	http://www.travelvideostore.com/product_info.php?products_id=9607&ref=115122	New	999	19.95	0.25
885444277450	Paul Pissanos Productions	 From Aristotle to Hawking Collection Three	http://www.travelvideostore.com/product_info.php?products_id=9608&ref=115122	New	1000	19.95	0.25
885444277467	Paul Pissanos Productions	 From Aristotle to Hawking Collection Four	http://www.travelvideostore.com/product_info.php?products_id=9609&ref=115122	New	999	19.95	0.25
885444277290	Paul Pissanos Productions	 From Aristotle to Hawking Collection Four	http://www.travelvideostore.com/product_info.php?products_id=9610&ref=115122	New	1000	19.95	0.25
885444340772	Travel Delight Media	 Dubai 	http://www.travelvideostore.com/product_info.php?products_id=9726&ref=115122	New	997	14.99	0.25
885444389665	Cory Langley Productions	 Morocco Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=9630&ref=115122	New	1000	149.99	0.25
885444389672	Cory Langley Productions	 Nepal Royalty Free Stock Footage	http://www.travelvideostore.com/product_info.php?products_id=9631&ref=115122	New	1000	149.99	0.25
885444323034	Vine's Eye Productions, Inc	 Guangzhou-The Heart of Canton 	http://www.travelvideostore.com/product_info.php?products_id=9643&ref=115122	New	999	19.95	0.25
885444355561	Vine's Eye Productions, Inc	 Florida’s Forgotten Coast 	http://www.travelvideostore.com/product_info.php?products_id=9774&ref=115122	New	3	19.95	0.25
885444432538	A Division of Big Sur Green Media, LLC	 Santa Barbara Botanic Garden / New Annuals 	http://www.travelvideostore.com/product_info.php?products_id=9866&ref=115122	New	999	14.95	0.25
885444322990	Vine's Eye Productions, Inc	 The Real Mexico 	http://www.travelvideostore.com/product_info.php?products_id=9639&ref=115122	New	999	19.95	0.25
885444306907	Level 5 Video Production	 The Giants of Brede 	http://www.travelvideostore.com/product_info.php?products_id=9637&ref=115122	New	1000	14.95	0.30
885444456374	Best Entertainment	 Rhine and Mosel 	http://www.travelvideostore.com/product_info.php?products_id=10310&ref=115122	New	998	19.95	0.25
733961132920	A&E Television	 Cities of the Underworld Season 2 Disc 1	http://www.travelvideostore.com/product_info.php?products_id=10321&ref=115122	New	60	19.95	0.30
885444433122	LaCahoots Productions	 Wales Land of Song	http://www.travelvideostore.com/product_info.php?products_id=10292&ref=115122	New	996	19.95	0.25
885444433092	LaCahoots Productions	 Hello Louisiana A Musical Travel Film	http://www.travelvideostore.com/product_info.php?products_id=10291&ref=115122	New	998	19.95	0.25
885444454288	Colorgrinder	 Malta by Microlight 	http://www.travelvideostore.com/product_info.php?products_id=10308&ref=115122	New	997	19.95	0.25
885444385247	Paul Pissanos Productions	 Ancient Agora 	http://www.travelvideostore.com/product_info.php?products_id=9612&ref=115122	New	4	19.95	0.25
885444385438	Paul Pissanos Productions	 Ancient Agora 	http://www.travelvideostore.com/product_info.php?products_id=9613&ref=115122	New	4	19.95	0.25
885444385506	Paul Pissanos Productions	 Delphi The Museum 	http://www.travelvideostore.com/product_info.php?products_id=9614&ref=115122	New	1000	19.95	0.25
885444385315	Paul Pissanos Productions	 Delphi The Museum 	http://www.travelvideostore.com/product_info.php?products_id=9615&ref=115122	New	1000	19.95	0.25
885444385346	Paul Pissanos Productions	 Eleusis the Museum 	http://www.travelvideostore.com/product_info.php?products_id=9616&ref=115122	New	4	19.95	0.25
885444385520	Paul Pissanos Productions	 Eleusis the Museum 	http://www.travelvideostore.com/product_info.php?products_id=9617&ref=115122	New	4	19.95	0.25
885444385339	Paul Pissanos Productions	 Eleusis the Archaeological Site 	http://www.travelvideostore.com/product_info.php?products_id=9619&ref=115122	New	4	19.95	0.25
885444467394	Prime Cut Productions	 France, Italy, Germany, Great Britain, Ireland, Scotland, Portugal and Switzerland 	http://www.travelvideostore.com/product_info.php?products_id=10516&ref=115122	New	1001	39.95	0.40
885444306891	Level 5 Video Production	 The Ancient Town of Rye Video Postcard	http://www.travelvideostore.com/product_info.php?products_id=9636&ref=115122	New	1000	9.95	0.30
885444385414	Paul Pissanos Productions	 The Archaeological Museum of Thessaloniki-Sindos 	http://www.travelvideostore.com/product_info.php?products_id=9621&ref=115122	New	4	19.95	0.25
885444385568	Paul Pissanos Productions	 The National Archaeological Museum of Athens 	http://www.travelvideostore.com/product_info.php?products_id=9622&ref=115122	New	4	19.95	0.25
885444385384	Paul Pissanos Productions	 The National Archaeological Museum of Athens 	http://www.travelvideostore.com/product_info.php?products_id=9623&ref=115122	New	4	19.95	0.25
885444385537	Paul Pissanos Productions	 The History of the Athens Acropolis 	http://www.travelvideostore.com/product_info.php?products_id=9624&ref=115122	New	4	19.95	0.25
885444385360	Paul Pissanos Productions	 The History of the Athens Acropolis 	http://www.travelvideostore.com/product_info.php?products_id=9625&ref=115122	New	4	19.95	0.25
885444323249	Vine's Eye Productions, Inc	 A Grand Opening Peninsula-Chicago	http://www.travelvideostore.com/product_info.php?products_id=9664&ref=115122	New	998	19.95	0.25
885444438097	A Division of Big Sur Green Media, LLC	 Organic Apples, Garfield Conservatory, Chicago 	http://www.travelvideostore.com/product_info.php?products_id=9868&ref=115122	New	998	14.95	0.25
885444306877	Level 5 Video Production	 The Ancient Town of Rye Video Postcard	http://www.travelvideostore.com/product_info.php?products_id=9627&ref=115122	New	1000	9.95	0.30
885444300219	Level 5 Video Production	 Eastbourne Video Postcard	http://www.travelvideostore.com/product_info.php?products_id=9628&ref=115122	New	1000	9.95	0.30
885444433054	Southport Video Productions	 U.S. Lighthouses 	http://www.travelvideostore.com/product_info.php?products_id=10281&ref=115122	New	999	29.95	0.25
885444302633	Level 5 Video Production	 East Sussex Medieval Towns and Villages Churches	http://www.travelvideostore.com/product_info.php?products_id=9632&ref=115122	New	1000	19.95	0.30
885444302640	Level 5 Video Production	 Eastbourne Video Postcard	http://www.travelvideostore.com/product_info.php?products_id=9633&ref=115122	New	1000	9.95	0.30
885444302657	Level 5 Video Production	 Hastings Old Town Video Postcard	http://www.travelvideostore.com/product_info.php?products_id=9634&ref=115122	New	1000	9.95	0.30
885444302664	Level 5 Video Production	 Kent and Sussex Visits 	http://www.travelvideostore.com/product_info.php?products_id=9635&ref=115122	New	1000	14.95	0.30
885444323171	Vine's Eye Productions, Inc	 Kauai-The Real Hawaii 	http://www.travelvideostore.com/product_info.php?products_id=9657&ref=115122	New	996	19.95	0.25
885444323225	Vine's Eye Productions, Inc	 The Other Maui 	http://www.travelvideostore.com/product_info.php?products_id=9662&ref=115122	New	999	19.95	0.25
885444323232	Vine's Eye Productions, Inc	 Turks & Caicos-Island Paradise 	http://www.travelvideostore.com/product_info.php?products_id=9663&ref=115122	New	998	19.95	0.25
885444323256	Vine's Eye Productions, Inc	 Italian Classics Italy-Pio Cesare Winery-Piedmont/Il Poggione Winery-Tuscany	http://www.travelvideostore.com/product_info.php?products_id=9665&ref=115122	New	998	19.95	0.25
885444323263	Vine's Eye Productions, Inc	 Savoring Sonoma’s Vines and Wines Sonoma County-Kendall-Jackson-La Crema	http://www.travelvideostore.com/product_info.php?products_id=9666&ref=115122	New	999	19.95	0.25
885444323270	Vine's Eye Productions, Inc	 Wine by Design Seven Peaks-Susan Pate, Farallon, Kokkari	http://www.travelvideostore.com/product_info.php?products_id=9667&ref=115122	New	1000	19.95	0.25
885444323294	Vine's Eye Productions, Inc	 Salmon and wine anyone? Sonoma County-Clos du Bois/San Francisco-Salmon Fishing/Aqua	http://www.travelvideostore.com/product_info.php?products_id=9669&ref=115122	New	1000	19.95	0.25
885444323317	Vine's Eye Productions, Inc	 Island Hopping US Virgin Islands	http://www.travelvideostore.com/product_info.php?products_id=9671&ref=115122	New	998	19.95	0.25
885444323331	Vine's Eye Productions, Inc	 Hong Kong-Heaven for Foodies 	http://www.travelvideostore.com/product_info.php?products_id=9673&ref=115122	New	997	19.95	0.25
885444323348	Vine's Eye Productions, Inc	 Napa’s Finest Napa Valley-Far Niente-Meadowood	http://www.travelvideostore.com/product_info.php?products_id=9674&ref=115122	New	1000	19.95	0.25
885444323355	Vine's Eye Productions, Inc	 Australia’s Coolest City and Coolest Winery Australia-Banrock Station/Melbourne	http://www.travelvideostore.com/product_info.php?products_id=9675&ref=115122	New	998	19.95	0.25
885444323386	Vine's Eye Productions, Inc	 Mendicino Memories and East Bay Delights Mendicino County-Fetzer/Bonterra wineries/East Bay-Peet’s Coffee and Tea/Cheese Cooperative	http://www.travelvideostore.com/product_info.php?products_id=9678&ref=115122	New	999	19.95	0.25
885444323393	Vine's Eye Productions, Inc	 Aussie Wine-Old and New Australia-Chateau Tahbilk/McPherson/Owen’s Estate wineries	http://www.travelvideostore.com/product_info.php?products_id=9679&ref=115122	New	999	19.95	0.25
885444323409	Vine's Eye Productions, Inc	 Merlot and Walnuts-a great combination Napa Valley-Rutherford Hill winery/Sacramento-Walnuts	http://www.travelvideostore.com/product_info.php?products_id=9680&ref=115122	New	1000	19.95	0.25
885444323416	Vine's Eye Productions, Inc	 Malt Memories Scotland-Islay-Laphraoig distillery/Aberfeldie-Dewar’s distillery/local butcher, baker, and cheesemaker	http://www.travelvideostore.com/product_info.php?products_id=9681&ref=115122	New	999	19.95	0.25
885444323423	Vine's Eye Productions, Inc	 California Gold-From Napa to Monterey Napa Valley-Villa Mount Eden Winery/Monterey-Stoke’s Adobe Restaurant, Bernardus Lodge	http://www.travelvideostore.com/product_info.php?products_id=9682&ref=115122	New	999	19.95	0.25
885444323430	Vine's Eye Productions, Inc	 Pacific Northwest Wine Washington-Covey Run Winery/Oregon-King Estate Winery	http://www.travelvideostore.com/product_info.php?products_id=9683&ref=115122	New	998	19.95	0.25
885444323447	Vine's Eye Productions, Inc	 Tequila and other Mexican taste treats Mexico-Guadalajara-central market/local restaurants/Puerto Vallarta-Fiesta Americana hotel/Tequila-Tequila Herradura	http://www.travelvideostore.com/product_info.php?products_id=9684&ref=115122	New	998	19.95	0.25
885444323454	Vine's Eye Productions, Inc	 Saintly wines-Divine nuts Napa Valley-St. Supery Winery/Fresno-Pistachios	http://www.travelvideostore.com/product_info.php?products_id=9685&ref=115122	New	1000	19.95	0.25
885444323461	Vine's Eye Productions, Inc	 The Lowdown on Lodi Lodi-Phillips Winery/Bed and Breakfast/Lodi Wine Visitors Center/Bakery/A & W	http://www.travelvideostore.com/product_info.php?products_id=9686&ref=115122	New	1000	19.95	0.25
885444327575	Vine's Eye Productions, Inc	 Kentucky’s Finest Bardstown, Kentucky	http://www.travelvideostore.com/product_info.php?products_id=9687&ref=115122	New	999	19.95	0.25
885444323478	Vine's Eye Productions, Inc	 Wine Hunting in the Hunter Valley Hunter Valley, Australia-Rosemount Winery, Tower Estate Winery and Tower Lodge/Adeliade, South Australia-Universal Wine	http://www.travelvideostore.com/product_info.php?products_id=9688&ref=115122	New	1000	19.95	0.25
885444323485	Vine's Eye Productions, Inc	 On the Spice Trail Southern India-Kikkoman Soy Sauce	http://www.travelvideostore.com/product_info.php?products_id=9689&ref=115122	New	998	19.95	0.25
885444323508	Vine's Eye Productions, Inc	 Switzerland-The Lake Geneva Region 	http://www.travelvideostore.com/product_info.php?products_id=9691&ref=115122	New	999	19.95	0.25
885444323515	Vine's Eye Productions, Inc	 The Markets and Wines of Chile 	http://www.travelvideostore.com/product_info.php?products_id=9692&ref=115122	New	998	19.95	0.25
885444323522	Vine's Eye Productions, Inc	 Campania Italy	http://www.travelvideostore.com/product_info.php?products_id=9693&ref=115122	New	996	19.95	0.25
885444323539	Vine's Eye Productions, Inc	 Sicily-The Land and the Sea 	http://www.travelvideostore.com/product_info.php?products_id=9694&ref=115122	New	999	19.95	0.25
885444323546	Vine's Eye Productions, Inc	 Ticino-Switzerland with an Italian accent 	http://www.travelvideostore.com/product_info.php?products_id=9695&ref=115122	New	1000	19.95	0.25
885444323553	Vine's Eye Productions, Inc	 Phuket-An Island Paradise Thailand	http://www.travelvideostore.com/product_info.php?products_id=9696&ref=115122	New	999	19.95	0.25
885444323560	Vine's Eye Productions, Inc	 Chablis and Champagne Chablis, France and Chicago, Illinois	http://www.travelvideostore.com/product_info.php?products_id=9697&ref=115122	New	1000	19.95	0.25
885444323577	Vine's Eye Productions, Inc	 Vino Rosso-Vino Bianco Trentino, Italy, The Veneto, Italy	http://www.travelvideostore.com/product_info.php?products_id=9698&ref=115122	New	1000	19.95	0.25
885444323584	Vine's Eye Productions, Inc	 Classic California Wineries Napa Valley and Sonoma County	http://www.travelvideostore.com/product_info.php?products_id=9699&ref=115122	New	1000	19.95	0.25
885444323591	Vine's Eye Productions, Inc	 Chile-Great Wine-Great Food 	http://www.travelvideostore.com/product_info.php?products_id=9700&ref=115122	New	1000	19.95	0.25
885444323607	Vine's Eye Productions, Inc	 A Toast to Champagne Champagne, France	http://www.travelvideostore.com/product_info.php?products_id=9701&ref=115122	New	999	19.95	0.25
885444323614	Vine's Eye Productions, Inc	 Italy-The Veneto and Tuscany The Veneto, Italy, Tuscany, Italy	http://www.travelvideostore.com/product_info.php?products_id=9702&ref=115122	New	998	19.95	0.25
885444323638	Vine's Eye Productions, Inc	 Inside the Scottish Highlands The Highlands, Scotland	http://www.travelvideostore.com/product_info.php?products_id=9704&ref=115122	New	1000	19.95	0.25
885444323645	Vine's Eye Productions, Inc	 Magical Maipo Maipo Valley, Chile	http://www.travelvideostore.com/product_info.php?products_id=9705&ref=115122	New	1000	19.95	0.25
885444323652	Vine's Eye Productions, Inc	 Bustling Bangkok Thailand	http://www.travelvideostore.com/product_info.php?products_id=9706&ref=115122	New	998	19.95	0.25
885444323669	Vine's Eye Productions, Inc	 How do you say Graubunden? Switzerland	http://www.travelvideostore.com/product_info.php?products_id=9707&ref=115122	New	1000	19.95	0.25
885444323676	Vine's Eye Productions, Inc	 Tequila Tales Jalisco, Mexico	http://www.travelvideostore.com/product_info.php?products_id=9708&ref=115122	New	999	19.95	0.25
885444323683	Vine's Eye Productions, Inc	 The Real Rhone Ranger Rhone Valley, France	http://www.travelvideostore.com/product_info.php?products_id=9709&ref=115122	New	1000	19.95	0.25
885444323690	Vine's Eye Productions, Inc	 California Gold-Great Hotels Sonoma County, California	http://www.travelvideostore.com/product_info.php?products_id=9710&ref=115122	New	1000	19.95	0.25
885444323706	Vine's Eye Productions, Inc	 Southern Tuscany-Montalcino-Style Montalcino, Tuscany	http://www.travelvideostore.com/product_info.php?products_id=9711&ref=115122	New	1000	19.95	0.25
885444323713	Vine's Eye Productions, Inc	 Sonoma Standouts Sonoma County, California	http://www.travelvideostore.com/product_info.php?products_id=9712&ref=115122	New	1000	19.95	0.25
885444323720	Vine's Eye Productions, Inc	 Charming Charleston Charleston, South Carolina	http://www.travelvideostore.com/product_info.php?products_id=9713&ref=115122	New	997	19.95	0.25
885444323737	Vine's Eye Productions, Inc	 Bermuda-A British Isle 	http://www.travelvideostore.com/product_info.php?products_id=9714&ref=115122	New	996	19.95	0.25
885444323744	Vine's Eye Productions, Inc	 A Land Down Under Australia	http://www.travelvideostore.com/product_info.php?products_id=9715&ref=115122	New	999	19.95	0.25
885444503139	Photos of Africa	 Kruger Park A Visual Safari	http://www.travelvideostore.com/product_info.php?products_id=10526&ref=115122	New	1000	19.95	0.40
885444433115	LaCahoots Productions	 La Manche The English Channel	http://www.travelvideostore.com/product_info.php?products_id=10288&ref=115122	New	1000	19.95	0.25
885444433009	Southport Video Productions	 Lighthouses of the Great Lakes 	http://www.travelvideostore.com/product_info.php?products_id=10285&ref=115122	New	1000	29.95	0.25
733961132960	A&E Television	 Cities of the Underworld The Complete Season Two	http://www.travelvideostore.com/product_info.php?products_id=10320&ref=115122	New	9	39.95	0.13
885444354991	Vine's Eye Productions, Inc	 Shanghai Surprise 	http://www.travelvideostore.com/product_info.php?products_id=9716&ref=115122	New	997	19.95	0.25
885444503276	Photos of Africa	 Route 62 A Visual Safari	http://www.travelvideostore.com/product_info.php?products_id=10520&ref=115122	New	1001	19.95	0.40
885444355004	Vine's Eye Productions, Inc	 Italy Cheese, Markets, and More! 	http://www.travelvideostore.com/product_info.php?products_id=9717&ref=115122	New	999	19.95	0.25
885444355011	Vine's Eye Productions, Inc	 Charleston Historic and Delicious 	http://www.travelvideostore.com/product_info.php?products_id=9718&ref=115122	New	999	19.95	0.25
885444355028	Vine's Eye Productions, Inc	 Discover Belgium 	http://www.travelvideostore.com/product_info.php?products_id=9719&ref=115122	New	1000	19.95	0.25
885444355035	Vine's Eye Productions, Inc	 Barbados One Tasty Island 	http://www.travelvideostore.com/product_info.php?products_id=9720&ref=115122	New	998	19.95	0.25
885444355042	Vine's Eye Productions, Inc	 Swiss Cheese 	http://www.travelvideostore.com/product_info.php?products_id=9721&ref=115122	New	999	19.95	0.25
885444355059	Vine's Eye Productions, Inc	 Sonoma A Special Place 	http://www.travelvideostore.com/product_info.php?products_id=9722&ref=115122	New	1000	19.95	0.25
885444355066	Vine's Eye Productions, Inc	 Australian Excellence 	http://www.travelvideostore.com/product_info.php?products_id=9723&ref=115122	New	997	19.95	0.25
885444355073	Vine's Eye Productions, Inc	 Maui On The Move 	http://www.travelvideostore.com/product_info.php?products_id=9724&ref=115122	New	998	19.95	0.25
885444355080	Vine's Eye Productions, Inc	 Getting to Know Tokyo 	http://www.travelvideostore.com/product_info.php?products_id=9725&ref=115122	New	997	19.95	0.25
885444432743	A Division of Big Sur Green Media, LLC	 Water Lilies / Honey 	http://www.travelvideostore.com/product_info.php?products_id=9867&ref=115122	New	999	14.95	0.25
885444355103	Vine's Eye Productions, Inc	 Seductive Sonoma 	http://www.travelvideostore.com/product_info.php?products_id=9728&ref=115122	New	1000	19.95	0.25
885444355110	Vine's Eye Productions, Inc	 California Gold 	http://www.travelvideostore.com/product_info.php?products_id=9729&ref=115122	New	1000	19.95	0.25
