products_id	customerflix_id	master	cover	label	web	amazon	mediazone	google	akimbo	distribution_end_date	title	products_model	products_name_prefix	products_name	products_name_suffix	products_head_desc_tag	producers_name	vendors_name	
6848	236675	0	0	0	0	0	0	0	0		Global Treasures  SE CATEDRAL Porto, Portugal	GTR-DVD-1129		SE CATEDRAL	Porto, Portugal	Global Treasures SeeCathedra Porto, Portugall DVD Global Television	Global Television	GLOBAL TELEVISION est
11331	352801	0	0	0	0	0	0	0	0		Sports Safaris  Scuba Diving in Fiji Adventure Scuba Diving with Gigantic Sharks on Figi and Scuba Diving at Fiji's Top Dive Hotels	SAF-DVD-204		Scuba Diving in Fiji	Adventure Scuba Diving with Gigantic Sharks on Figi and Scuba Diving at Fiji's Top Dive Hotels	Sports Safaris Scuba Diving in Fiji Adventure Scuba Diving with Gigantic Sharks on Figi and Scuba Diving at Fiji's Top Dive Hotels DVD Legacy Distribution	Billy Volkmann	Legacy Distribution
9382	276211	0	0	0	0	0	0	0	0		The Seasoned Traveler  Scottish Castles	TST-DVD-209		Scottish	Castles	The Seasoned Traveler Scottish Castles DVD Seasoned Traveler Productions	Seasoned Traveler Productions	Seasoned Traveler Productions
9829	286226	0	0	0	0	0	0	0	0		Culinary Travels  Scotland-Single Malt Wonders Glenfiddich, Balvenie	CTP-DVD-1005		Scotland-Single Malt Wonders	Glenfiddich, Balvenie	Culinary Travels Scotland-Single Malt Wonders DVD Vine's Eye Productions Inc	Vine's Eye Productions, Inc	Vine's Eye Productions, Inc
9831	286228	0	0	0	0	0	0	0	0		Culinary Travels  Scotland-A Connoisseur’s Guide	CTP-DVD-1007		Scotland-A Connoisseur’s Guide		Culinary Travels Scotland-A Connoisseur’s Guide DVD Vine's Eye Productions Inc	Vine's Eye Productions, Inc	Vine's Eye Productions, Inc
7639	236954	0	0	0	0	0	0	0	0		Scotland	WTF-DVD-SCOT		Scotland		Scotland, DVD, Worldwide Travel Films	Worldwide Travel Films	Francis C. Reidelberger
8914	270540	0	0	0	0	0	0	0	0		Europe's Classic Romantic Inns  Scotland	ECRI-DVD-SCOT		Scotland		Europe's Classic Romantic Inns Scotland DVD Vision Films	Prime Cut Productions	Vision Films, Inc
8915	270541	0	0	0	0	0	0	0	0		Europe's Classic Romantic Inns  Scotland (PAL)	ECRI-PDVD-SCOT		Scotland	(PAL)	Europe's Classic Romantic Inns Scotland DVD Vision Films	Prime Cut Productions	Vision Films, Inc
9411	277132	0	0	0	0	0	0	0	0		Equitrekking  Scotland	ET-DVD-402		Scotland		Equitrekking Scotland DVD DCN Creative LLC	DCN Creative LLC	DCN Creative, LLC
9544	282321	0	0	0	0	0	0	0	0		World Destinations  Scotland	WD-DVD-187		Scotland		World Destinations Scotland DVD Video House International	Video House International	Worldwide Media Organizations
9332	274214	0	0	0	0	0	0	0	0		Cities of the World  SCOTLAND	COWS-DVD-164		SCOTLAND		cities of the world Scotland United Kingdom shepherd entertainment	Shepherd Entertainment	Shepherd Entertainment
11210	352910	0	0	0	0	0	0	0	0		Country Roads  Scotland	EDU-DVD-CRSCOT		Scotland		Country Roads Scotland DVD Education 2000	Education 2000	Education 2000
13192	352858	0	0	0	0	0	0	0	0		Naxos Scenic Musical Journeys  Scotland A Musical Tour of the City's Past and Present	NAX-DVD-140		Scotland	A Musical Tour of the City's Past and Present	Naxos Scenic Musical Journeys Scotland A Musical Tour of the City's Past and Present DVD Naxos of America Inc	Alpha DVD	Naxos of America, Inc.
13197	352900	0	0	0	0	0	0	0	0		Naxos Scenic Musical Journeys  Scotland Edinburgh, The Highlands and the Hebrides	NAX-DVD-145		Scotland	Edinburgh, The Highlands and the Hebrides	Naxos Scenic Musical Journeys Scotland Edinburgh, The Highlands and the Hebrides DVD Naxos of America Inc	Alpha DVD	Naxos of America, Inc.
7455	236468	0	0	0	0	0	0	0	0		Gardens of the World  SCHÖNBRUNN Vienna, Austria	GOW-DVD-118		SCHÖNBRUNN	Vienna, Austria	Gardens of the World SCHÖNBRUNN -Vienna, Austria DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
10735	307368	0	0	0	0	0	0	0	0		Back Roads of Europe  SCHWABISCH ALB GERMANY	BOE-DVD-105		SCHWABISCH ALB	GERMANY	Back Roads of Europe SCHWABISCH ALB GERMANY DVD Television Syndication Company	White Mountain Entertainment	The Television Syndication Compa
6727	236673	0	0	0	0	0	0	0	0		Global Treasures  SCHONBRUNN PALACE Schloss Schonbrunn Vienna, Austria	GTR-DVD-1008		SCHONBRUNN PALACE	Schloss Schonbrunn Vienna, Austria	Global Treasures Schonbrunn Palace DVD Global Television	Global Television	GLOBAL TELEVISION est
10170		0	0	0	0	0	0	0	0		Planet Terra  SCHONBRUNN AUSTRIA	PT-DL-257		SCHONBRUNN AUSTRIA		SCHONBRUNN AUSTRIA Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
10037		0	0	0	0	0	0	0	0		Planet Terra   SCHOKLAND NETHERLANDS	PT-DL-124	 	SCHOKLAND NETHERLANDS		SCHOKLAND NETHERLANDS Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6825	236674	0	0	0	0	0	0	0	0		Global Treasures  SCHOKLAND Netherlands	GTR-DVD-1106		SCHOKLAND	Netherlands	Global Treasures Schokland DVD Global Television	Global Television	GLOBAL TELEVISION est
7763	239563	0	0	0	0	0	0	0	0		Steaming Through Austria  Schneeberg Express A Rack Railway to the top of the Schneeberg (PAL)	ML-PDVD-32262		Schneeberg Express	A Rack Railway to the top of the Schneeberg (PAL)	Steaming Through Austria Schneebergbahn DVD Media-Lab	Media Lab	Media Lab
7764	258491	0	0	0	0	0	0	0	0		Steaming Through Austria  Schneeberg Express A Rack Railway to the top of the Schneeberg	ML-DVD-SCHNEE		Schneeberg Express	A Rack Railway to the top of the Schneeberg	Steaming Through Austria Schneebergbahn DVD Media-Lab	Media Lab	Media Lab
6556	221480	0	0	0	0	0	0	0	0		Dickie Bird At The... World's Greatest Festival In Scarborough	BNT-DVD-BIRD	World's Greatest Festival In	Scarborough		Dickie Bird At The World's Greatest Festival in Scarborough DVD BNT Productions	BNT Productions	BNT Productions
5672	258668	0	0	0	0	0	0	0	0		World's Greatest Festival In Scarborough (PAL)	BNT-PDVD-SCF01	World's Greatest Festival In	Scarborough	(PAL)	Dickie Bird At The World's Greatest Cricket Festival In Scarborough DVD BNT Productions	BNT Productions	BNT Productions
9211	274265	0	0	0	0	0	0	0	0		The World Atlas  SCANDINAVIA	WA-DVD-104		SCANDINAVIA		The World Atlas Scandinavia DVD Vision Films	De Agostini	Vision Films, Inc
10126		0	0	0	0	0	0	0	0		Planet Terra   SBEITLA TUNISIA	PT-DL-213	 	SBEITLA TUNISIA		SBEITLA TUNISIA Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6788	236672	0	0	0	0	0	0	0	0		Global Treasures  SBEITLA Tunisia	GTR-DVD-1069		SBEITLA	Tunisia	Global Treasures Sbeitla DVD Global Television	Global Television	GLOBAL TELEVISION est
8303	253711	0	0	0	0	0	0	0	0		Saxmundham	MDP-DVD-SAX		Saxmundham		Saxmundham  - DVD - Makespace Film Company	Makespace Film Company	Makespace Film Company
8244	253012	0	0	0	0	0	0	0	0		Saxmundham (PAL)	MDP-PDVD-SAX		Saxmundham	(PAL)	Saxmundham  - PAL DVD - Makespace Film Company	Makespace Film Company	Makespace Film Company
9666	284385	0	0	0	0	0	0	0	0		Culinary Travels  Savoring Sonoma’s Vines and Wines	CTP-DVD-303		Savoring Sonoma’s Vines and Wines		Culinary Travels Savoring Sonoma’s Vines and Wines Sonoma County-Kendall-Jackson-La Crema  DVD Vine's Eye Productions Inc	Vine's Eye Productions, Inc	Vine's Eye Productions, Inc
13697		0	0	0	0	0	0	0	0		Flavors of France  Savoie	FOF-DVD-115		Savoie		Flavors of France, Savoie	Panorama International Productions	Behr Entertainment LTD
13773		0	0	0	0	0	0	0	0		New Frontiers - Road to Civilizations  Saville’s Vineyard	RTC-DVD-135		Saville’s Vineyard		New Frontiers Road to Civilizations Saville’s Vineyard DVD China International TV Corp	Wang Xian	China International TV Corp
9383	276212	0	0	0	0	0	0	0	0		The Seasoned Traveler  Savannah/Charleston Tale of Two Cities	TST-DVD-210		Savannah/Charleston	Tale of Two Cities	The Seasoned Traveler Savannah/Charleston Tale of Two Cities DVD Seasoned Traveler Productions	Seasoned Traveler Productions	Seasoned Traveler Productions
10633	306675	0	0	0	0	0	0	0	0		Bump!  Savannah Georgia	PPE-DVD-108		Savannah	Georgia	Bump-The Ultimate Gay Travel Companion Savannah Georgia DVD Bumper2Bumper Media Inc	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
5778	214880	0	0	0	0	0	0	0	0		Land of the Gulf Savannah	PA-DVD-GULF	Land of the Gulf	Savannah		Land Of the Gulf Savannah DVD Panorama Australia	Panorama Australia	Panorama Australia Pty Limited
5135	214860	0	0	0	0	0	0	0	0		Land of The Gulf Savannah (PAL)	PA-PDVD-90031	Land of The Gulf	Savannah	(PAL)	Land Of The Gulf Savannah DVD Panorama Australia	Panorama Australia	Panorama Australia Pty Limited
7413	236430	0	0	0	0	0	0	0	0		ESOVISION Relaxation  SAVANNA Africa	ESO-DVD-102		SAVANNA	Africa	ESOVISION SAVANNA DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
11095	336517	0	0	0	0	0	0	0	0		Bump!  Saugatuck	PPE-DVD-503		Saugatuck		Bump-The Ultimate Gay Travel Companion  Saugatuck VD Bumper2Bumper Media	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
8962	270230	0	0	0	0	0	0	0	0		Global Gourmet  Sati Badi, Lanyap, Supreme of Chicken & Pistachio Dessert	GG-DVD-121		Sati Badi, Lanyap, Supreme of Chicken & Pistachio Dessert		Global Gourmet Sati Badi, Lanyap, Supreme of Chicken & Pistachio DessertDVD Vision Films	Teleco Productions	Vision Films, Inc
10238		0	0	0	0	0	0	0	0		Planet Terra   SARNTAL ITALY	PT-DL-325	 	SARNTAL ITALY		SARNTAL ITALY Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
9331	274213	0	0	0	0	0	0	0	0		Cities of the World  SARDINIA Italy	COWS-DVD-163		SARDINIA	Italy	cities of the world Sardinia Italy shepherd entertainment	Shepherd Entertainment	Shepherd Entertainment
13447		0	0	0	0	0	0	0	0		Flavors Of Italy  Sardegna II	FOI-DVD-111		Sardegna II		Flavors of Italy Sardegna II DVD Behr Entertainment LTD	Panorama International Productions	Behr Entertainment LTD
13441		0	0	0	0	0	0	0	0		Flavors Of Italy  Sardegna	FOI-DVD-105		Sardegna		Flavors of Italy Sardegna DVD Behr Entertainment LTD	Panorama International Productions	Behr Entertainment LTD
10671	306715	0	0	0	0	0	0	0	0		Bump!  Sao Paulo	PPE-DVD-313		Sao Paulo		Bump-The Ultimate Gay Travel Companion Sao Paulo DVD Bumper2Bumper Media Inc	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
10235		0	0	0	0	0	0	0	0		Planet Terra   SANTORINI GREECE	PT-DL-322	 	SANTORINI GREECE		SANTORINI GREECE Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
9595	287709	0	0	0	0	0	0	0	0		Santorini (PAL)	PIS-PDVD-133		Santorini	(PAL)	Santorini DVD Paul Pissanos Productions	Paul Pissanos Productions	Pissanos Int'l LTD
9596	287616	0	0	0	0	0	0	0	0		Santorini	PIS-DVD-133		Santorini		Santorini DVD Pissanos	Paul Pissanos Productions	Pissanos Int'l LTD
9330	274212	0	0	0	0	0	0	0	0		Cities of the World  SANTORINI Greece	COWS-DVD-162		SANTORINI	Greece	cities of the world Santorini Greece shepherd entertainment	Shepherd Entertainment	Shepherd Entertainment
9976		0	0	0	0	0	0	0	0		Planet Terra   SANTIAGO DE COMPOSTELA SPAIN	PT-DL-063	 	SANTIAGO DE COMPOSTELA SPAIN		SANTIAGO DE COMPOSTELA SPAIN Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
11028	327718	0	0	0	0	0	0	0	0		Vista Point  SANTIAGO DE CHILE Chile	VPG-DVD-256		SANTIAGO DE CHILE	Chile	Vista Point Santiago de Chile DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
11108	336529	0	0	0	0	0	0	0	0		Bump!  Santiago	PPE-DVD-515		Santiago		Bump-The Ultimate Gay Travel Companion Santiago DVD Bumper2Bumper Media	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
5398	221400	0	0	0	0	0	0	0	0		Weekend Explorer  Santa Monica, California	BSP-DVD-203		Santa Monica, California		Weekend Explorer Santa Monica DVD Barnstormer Productions	Barnstormer Productions	Barnstormer Productions
5386	221399	0	0	0	0	0	0	0	0		Weekend Explorer  Santa Fe, New Mexico	BSP-DVD-201		Santa Fe, New Mexico		Weekend Explorer Santa Fe DVD Barnstormer Productions	Barnstormer Productions	Barnstormer Productions
10639	306681	0	0	0	0	0	0	0	0		Bump!  Santa Fe	PPE-DVD-114		Santa Fe		Bump-The Ultimate Gay Travel Companion Santa Fe DVD Bumper2Bumper Media Inc	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
9172	271646	0	0	0	0	0	0	0	0		Good Time Golf  Santa Cruz California	GTG-DVD-303		Santa Cruz	California	Good Time Golf DVD Santa Cruz California Golf Media Group	Golf Media Group	John McLean Media
13669		0	0	0	0	0	0	0	0		Bikini Destinations  Santa Catarina	BD-DVD-407		Santa Catarina		Bikini Destinations Santa Catarina DVD Bennett Media Worldwide	Bennett Media Worldwide	Bennett Media Worldwide
9865	289798	0	0	0	0	0	0	0	0		Garden Travels  Santa Catalina Island / Clint Eastwood	GT-DVD-129		Santa Catalina Island / Clint Eastwood		Garden Travels Santa Catalina Island Clint Eastwood DVD A Division of Big Sur Green Media, LLC	A Division of Big Sur Green Media, LLC	Big Sur Green Media
9866	289794	0	0	0	0	0	0	0	0		Garden Travels  Santa Barbara Botanic Garden / New Annuals	GT-DVD-102		Santa Barbara Botanic Garden / New Annuals		Garden Travels Santa Barbara Botanic Garden New Annuals DVD A Division of Big Sur Green Media, LLC	A Division of Big Sur Green Media, LLC	Big Sur Green Media
9755	286273	0	0	0	0	0	0	0	0		Culinary Travels  Santa Barbara and Beyond	CTP-DVD-613		Santa Barbara and Beyond		Culinary Travels Santa Barbara and Beyond-Foley, Lincourt, Foppiano, & The Fairmont-San Francisco DVD Vine's Eye Productions Inc	Vine's Eye Productions, Inc	Vine's Eye Productions, Inc
9438	277783	0	0	0	0	0	0	0	0		Global Treasures  SANSSOUCI PALACE Germany	GTR-DVD-1283		SANSSOUCI PALACE	Germany	Global Treasures Sanssouci DVD Global Television	Global Television	GLOBAL TELEVISION est
10934	320594	0	0	0	0	0	0	0	0		Tanlines  Sandbanks	TAN-DVD-207		Sandbanks		Tanlines Sandbanks DVD Bumper2Bumper Media	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
7426	236416	0	0	0	0	0	0	0	0		ESOVISION Relaxation  SAND DUNES	ESO-DVD-115		SAND DUNES		ESOVISION DUNES DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
6507	221209	0	0	0	0	0	0	0	0		Exploring Horizons Land of the Giants - San Teadoro Sardinia, Italy	AJF-DVD-3110	Land of the Giants -	San Teadoro	Sardinia, Italy	Exploring Horizons DVD - Land of the Giants - San Teadoro Sardinia, Italy Arctic Jungle Productions ReThink Entertainment	Arctic Jungle Films	rethink Entertainment Inc.
6437	221138	0	0	0	0	0	0	0	0		Alternate Routes  SAN SEBASTIAN Spain	DM-DVD-2410		SAN SEBASTIAN	Spain	Alternate Routes DVD - San Sebastian David Mitchell Productions ReThink Entertainment	David Mitchell	rethink Entertainment Inc.
6502	221189	0	0	0	0	0	0	0	0		Exploring Horizons A Heavenly Oasis - San Pedro De Atacama	AJF-DVD-3066	A Heavenly Oasis -	San Pedro De Atacama		Exploring Horizons DVD - A Heavenly Oasis - San Pedro De Atacama Arctic Jungle Productions ReThink Entertainment	Arctic Jungle Films	rethink Entertainment Inc.
10077		0	0	0	0	0	0	0	0		Planet Terra   SAN GIMIGNANO ITALY	PT-DL-164	 	SAN GIMIGNANO ITALY		SAN GIMIGNANO ITALY Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
6765	236671	0	0	0	0	0	0	0	0		Global Treasures  SAN GIMIGNANO Tuscany, Italy	GTR-DVD-1046		SAN GIMIGNANO	Tuscany, Italy	Global Treasures San Gimignano DVD Global Television	Global Television	GLOBAL TELEVISION est
9917		0	0	0	0	0	0	0	0		Planet Terra  SAN FRANCISCO USA	PT-DL-004		SAN FRANCISCO USA		SAN FRANCISCO USA Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
4865	221424	0	0	0	0	0	0	0	0		Historic Travel US  San Francisco Unveiled	A2Z-DVD-50082		San Francisco Unveiled		Historic Travel US-San Francisco Unveiled, DVD, A2ZCDS	A2ZCDS	A2ZCDS, INC
5226		0	0	0	0	0	0	0	0		San Francisco Close-Up Parades of the Pacific	KF-DVD-FRAN		San Francisco Close-Up	Parades of the Pacific	San Francisco Close-Up: Parades of the Pacific DVD Knego Films	Knego Films	Knego Films
9672	284391	0	0	0	0	0	0	0	0		Culinary Travels  San Francisco and Napa - Great Food-Great Wine	CTP-DVD-309		San Francisco and Napa - Great Food-Great Wine		Culinary Travels San Francisco and Napa-Great Food-Great Wine Napa Valley-Beringer/Stags’ Leap-San Francisco-Gary Danko/Farallon/KokkariDVD Vine's Eye Productions Inc	Vine's Eye Productions, Inc	Vine's Eye Productions, Inc
6992	237111	0	0	0	0	0	0	0	0		Vista Point  SAN FRANCISCO California	VPG-DVD-113		SAN FRANCISCO	California	Vista Point San Francisco DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
10628	306670	0	0	0	0	0	0	0	0		Bump!  San Francisco	PPE-DVD-103		San Francisco		Bump-The Ultimate Gay Travel Companion-San Francisco DVD Bumper2Bumper Media Inc	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
4871	221268	0	0	0	0	0	0	0	0		Historic Travel US Silent History Of San Francisco	A2Z-DVD-50085	Silent History Of	San Francisco		Historic Travel US-Silent History Of San Francisco, DVD, A2ZCDS	A2ZCDS	A2ZCDS, INC
8348	253077	0	0	0	0	0	0	0	0		Destination..  San Francisco	DAV-DVD-SANFRAN		San Francisco		Destination San Francisco DVD Daval Productions	Daval Productions	Pacific Music Marketing
5861	221259	1	0	1	0	0	0	0	0		Historic Travel US  San Francisco A Jewel In California's Crown	A2Z-DVD-50102		San Francisco	A Jewel In California's Crown	Historic Travel US San Francisco: A Jewel In California's Crown DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
5898	221479	0	0	0	0	0	0	0	0		Historical World Fairs  San Francisco	A2Z-DVD-50052		San Francisco		Historical World Fairs San Francisco DVD A2ZCDS	A2ZCDS	A2ZCDS, INC
6573	221178	0	0	0	0	0	0	0	0		A Doug Jones Travelog  San Francisco City at the End of the Rainbow	ITF-DVD-110		San Francisco	City at the End of the Rainbow	Doug Jones Travelog San Francisco - City at the End of the Rainbow DVD International Travel Films	International Travel Films	International Travel Films
11321	352799	0	0	0	0	0	0	0	0		Sports Safaris  San Francisco California	SAF-DVD-107		San Francisco	California	Sports Safaris San Francisco California DVD Legacy Distribution	Billy Volkmann	Legacy Distribution
5392	221398	0	0	0	0	0	0	0	0		Weekend Explorer  San Diego, California	BSP-DVD-110		San Diego, California		Weekend Explorer San Diego DVD Barnstormer Productions	Barnstormer Productions	Barnstormer Productions
9939		0	0	0	0	0	0	0	0		Planet Terra  SAN DIEGO USA	PT-DL-026		SAN DIEGO USA		SAN DIEGO USA Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
10626	306668	0	0	0	0	0	0	0	0		Bump!  San Diego	PPE-DVD-101		San Diego		Bump-The Ultimate Gay Travel Companion-San Diego DVD Bumper2Bumper Media Inc	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
7040	237110	0	0	0	0	0	0	0	0		Vista Point  SAN DIEGO California	VPG-DVD-161		SAN DIEGO	California	Vista Point San Diego California DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
11097	336519	0	0	0	0	0	0	0	0		Bump!  San Diego	PPE-DVD-505		San Diego		Bump-The Ultimate Gay Travel Companion San  Diego DVD Bumper2Bumper Media	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
10946	320606	0	0	0	0	0	0	0	0		Tanlines  San Diego California	TAN-DVD-306		San Diego	California	Tanlines  San Diego California DVD Bumper2Bumper Media	Peacepoint Entertainment	Bumper 2 Bumper Media Inc
13262	357159	0	0	0	0	0	0	0	0		Passport to Explore  San Diego	PTX-DVD-103		San Diego		Passport to Explore San Diego DVD Daved Productions	Daved Productions	DAVED Productions, LLC
10781	310459	0	0	0	0	0	0	0	0		Good Time Golf  San Antonio Texas	GTG-DVD-110		San Antonio	Texas	Good Time Golf San Antonio Texas DVD Golf Media Group	Golf Media Group	John McLean Media
10219		0	0	0	0	0	0	0	0		Planet Terra  SAMYE GONBA TIBET	PT-DL-306		SAMYE GONBA TIBET		SAMYE GONBA TIBET Planet Terra, Global Television	Global Television	GLOBAL TELEVISION est
8491	258484	0	0	0	0	0	0	0	0		Global Treasures  SAMYE GOMPA Tibet, China	GTR-DVD-1278		SAMYE GOMPA	Tibet, China	Global Treasures SAMYE GONBA - Tibet, China DVD	Global Television	GLOBAL TELEVISION est
9153	271639	0	0	0	0	0	0	0	0		Countries Less Traveled  Samoa	CLT-DVD-106		Samoa		Countries Less Travelled Samoa DVD HumanBeingFilm	HumanBeingFilm	John McLean Media
7371	236883	0	0	0	0	0	0	0	0		Nature Wonders  SAMARIA Crete Greece	NWG-DVD-145		SAMARIA	Crete Greece	Nature Wonders SAMARIA Kreta DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
7264	236305	0	0	0	0	0	0	0	0		7 Days  SALZKAMMERGUT Austria	7DY-DVD-155		SALZKAMMERGUT	Austria	7 Days SALZKAMMERGUT Austria DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
7100	237109	0	0	0	0	0	0	0	0		Vista Point  SALZKAMMERGUT Austria	VPG-DVD-221		SALZKAMMERGUT	Austria	Vista Point SALZKAMMERGUT Austria DVD Global Television Arcadia Films	Global Television	GLOBAL TELEVISION est
