UPC,product url,price,condition,category,format,stock,shipping rate,shipping weight
879061006470,http://www.travelvideostore.com/product_info.php?products_id=6767&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006494,http://www.travelvideostore.com/product_info.php?products_id=6769&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006517,http://www.travelvideostore.com/product_info.php?products_id=6771&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006548,http://www.travelvideostore.com/product_info.php?products_id=6774&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006579,http://www.travelvideostore.com/product_info.php?products_id=6777&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006586,http://www.travelvideostore.com/product_info.php?products_id=6778&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006593,http://www.travelvideostore.com/product_info.php?products_id=6779&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006609,http://www.travelvideostore.com/product_info.php?products_id=6780&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006616,http://www.travelvideostore.com/product_info.php?products_id=6781&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006623,http://www.travelvideostore.com/product_info.php?products_id=6782&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006654,http://www.travelvideostore.com/product_info.php?products_id=6785&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006661,http://www.travelvideostore.com/product_info.php?products_id=6786&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006678,http://www.travelvideostore.com/product_info.php?products_id=6787&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006685,http://www.travelvideostore.com/product_info.php?products_id=6788&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006708,http://www.travelvideostore.com/product_info.php?products_id=6790&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006715,http://www.travelvideostore.com/product_info.php?products_id=6791&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006739,http://www.travelvideostore.com/product_info.php?products_id=6793&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006784,http://www.travelvideostore.com/product_info.php?products_id=6798&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006791,http://www.travelvideostore.com/product_info.php?products_id=6799&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006807,http://www.travelvideostore.com/product_info.php?products_id=6800&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006814,http://www.travelvideostore.com/product_info.php?products_id=6801&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006838,http://www.travelvideostore.com/product_info.php?products_id=6803&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006845,http://www.travelvideostore.com/product_info.php?products_id=6804&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006869,http://www.travelvideostore.com/product_info.php?products_id=6806&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006883,http://www.travelvideostore.com/product_info.php?products_id=6808&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006913,http://www.travelvideostore.com/product_info.php?products_id=6811&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006920,http://www.travelvideostore.com/product_info.php?products_id=6812&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006937,http://www.travelvideostore.com/product_info.php?products_id=6813&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006944,http://www.travelvideostore.com/product_info.php?products_id=6814&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006968,http://www.travelvideostore.com/product_info.php?products_id=6816&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006975,http://www.travelvideostore.com/product_info.php?products_id=6817&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006982,http://www.travelvideostore.com/product_info.php?products_id=6818&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061006999,http://www.travelvideostore.com/product_info.php?products_id=6819&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007019,http://www.travelvideostore.com/product_info.php?products_id=6821&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007033,http://www.travelvideostore.com/product_info.php?products_id=6823&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007040,http://www.travelvideostore.com/product_info.php?products_id=6824&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007057,http://www.travelvideostore.com/product_info.php?products_id=6825&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007071,http://www.travelvideostore.com/product_info.php?products_id=6827&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007095,http://www.travelvideostore.com/product_info.php?products_id=6829&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007101,http://www.travelvideostore.com/product_info.php?products_id=6830&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007125,http://www.travelvideostore.com/product_info.php?products_id=6832&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007149,http://www.travelvideostore.com/product_info.php?products_id=6834&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007156,http://www.travelvideostore.com/product_info.php?products_id=6835&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007163,http://www.travelvideostore.com/product_info.php?products_id=6836&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007170,http://www.travelvideostore.com/product_info.php?products_id=6837&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007187,http://www.travelvideostore.com/product_info.php?products_id=6838&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007217,http://www.travelvideostore.com/product_info.php?products_id=6841&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007224,http://www.travelvideostore.com/product_info.php?products_id=6842&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007248,http://www.travelvideostore.com/product_info.php?products_id=6844&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007255,http://www.travelvideostore.com/product_info.php?products_id=6845&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007279,http://www.travelvideostore.com/product_info.php?products_id=6847&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007286,http://www.travelvideostore.com/product_info.php?products_id=6848&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007293,http://www.travelvideostore.com/product_info.php?products_id=6849&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007316,http://www.travelvideostore.com/product_info.php?products_id=6851&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007330,http://www.travelvideostore.com/product_info.php?products_id=6853&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007354,http://www.travelvideostore.com/product_info.php?products_id=6855&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007361,http://www.travelvideostore.com/product_info.php?products_id=6856&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007378,http://www.travelvideostore.com/product_info.php?products_id=6857&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007385,http://www.travelvideostore.com/product_info.php?products_id=6858&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007408,http://www.travelvideostore.com/product_info.php?products_id=6860&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007415,http://www.travelvideostore.com/product_info.php?products_id=6861&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007439,http://www.travelvideostore.com/product_info.php?products_id=6863&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007446,http://www.travelvideostore.com/product_info.php?products_id=6864&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007460,http://www.travelvideostore.com/product_info.php?products_id=6866&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007477,http://www.travelvideostore.com/product_info.php?products_id=6867&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007491,http://www.travelvideostore.com/product_info.php?products_id=6869&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007507,http://www.travelvideostore.com/product_info.php?products_id=6870&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007514,http://www.travelvideostore.com/product_info.php?products_id=6871&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007521,http://www.travelvideostore.com/product_info.php?products_id=6872&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007538,http://www.travelvideostore.com/product_info.php?products_id=6873&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007545,http://www.travelvideostore.com/product_info.php?products_id=6874&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007552,http://www.travelvideostore.com/product_info.php?products_id=6875&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007569,http://www.travelvideostore.com/product_info.php?products_id=6876&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007583,http://www.travelvideostore.com/product_info.php?products_id=6878&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007590,http://www.travelvideostore.com/product_info.php?products_id=6879&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007606,http://www.travelvideostore.com/product_info.php?products_id=6880&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007613,http://www.travelvideostore.com/product_info.php?products_id=6881&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007637,http://www.travelvideostore.com/product_info.php?products_id=6883&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007644,http://www.travelvideostore.com/product_info.php?products_id=6884&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007651,http://www.travelvideostore.com/product_info.php?products_id=6885&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007668,http://www.travelvideostore.com/product_info.php?products_id=6886&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007682,http://www.travelvideostore.com/product_info.php?products_id=6888&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007705,http://www.travelvideostore.com/product_info.php?products_id=6890&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007712,http://www.travelvideostore.com/product_info.php?products_id=6891&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007729,http://www.travelvideostore.com/product_info.php?products_id=6892&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007736,http://www.travelvideostore.com/product_info.php?products_id=6893&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007743,http://www.travelvideostore.com/product_info.php?products_id=6894&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007750,http://www.travelvideostore.com/product_info.php?products_id=6895&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007767,http://www.travelvideostore.com/product_info.php?products_id=6896&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007774,http://www.travelvideostore.com/product_info.php?products_id=6897&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007781,http://www.travelvideostore.com/product_info.php?products_id=6898&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007798,http://www.travelvideostore.com/product_info.php?products_id=6899&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007804,http://www.travelvideostore.com/product_info.php?products_id=6900&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007811,http://www.travelvideostore.com/product_info.php?products_id=6901&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007828,http://www.travelvideostore.com/product_info.php?products_id=6902&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007835,http://www.travelvideostore.com/product_info.php?products_id=6903&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007842,http://www.travelvideostore.com/product_info.php?products_id=6904&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007866,http://www.travelvideostore.com/product_info.php?products_id=6906&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007873,http://www.travelvideostore.com/product_info.php?products_id=6907&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007880,http://www.travelvideostore.com/product_info.php?products_id=6908&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007903,http://www.travelvideostore.com/product_info.php?products_id=6910&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007927,http://www.travelvideostore.com/product_info.php?products_id=6912&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007934,http://www.travelvideostore.com/product_info.php?products_id=6913&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007941,http://www.travelvideostore.com/product_info.php?products_id=6914&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007965,http://www.travelvideostore.com/product_info.php?products_id=6916&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007972,http://www.travelvideostore.com/product_info.php?products_id=6917&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007989,http://www.travelvideostore.com/product_info.php?products_id=6918&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061007996,http://www.travelvideostore.com/product_info.php?products_id=6919&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008009,http://www.travelvideostore.com/product_info.php?products_id=6920&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008016,http://www.travelvideostore.com/product_info.php?products_id=6921&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008023,http://www.travelvideostore.com/product_info.php?products_id=6922&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008030,http://www.travelvideostore.com/product_info.php?products_id=6923&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008054,http://www.travelvideostore.com/product_info.php?products_id=6925&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008092,http://www.travelvideostore.com/product_info.php?products_id=6929&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008108,http://www.travelvideostore.com/product_info.php?products_id=6930&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008115,http://www.travelvideostore.com/product_info.php?products_id=6931&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008122,http://www.travelvideostore.com/product_info.php?products_id=6932&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008139,http://www.travelvideostore.com/product_info.php?products_id=6933&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008153,http://www.travelvideostore.com/product_info.php?products_id=6935&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008160,http://www.travelvideostore.com/product_info.php?products_id=6936&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008177,http://www.travelvideostore.com/product_info.php?products_id=6937&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008184,http://www.travelvideostore.com/product_info.php?products_id=6938&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008191,http://www.travelvideostore.com/product_info.php?products_id=6939&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008207,http://www.travelvideostore.com/product_info.php?products_id=6940&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008214,http://www.travelvideostore.com/product_info.php?products_id=6941&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008221,http://www.travelvideostore.com/product_info.php?products_id=6942&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008238,http://www.travelvideostore.com/product_info.php?products_id=6943&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008245,http://www.travelvideostore.com/product_info.php?products_id=6944&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008252,http://www.travelvideostore.com/product_info.php?products_id=6945&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008269,http://www.travelvideostore.com/product_info.php?products_id=6946&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008276,http://www.travelvideostore.com/product_info.php?products_id=6947&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008283,http://www.travelvideostore.com/product_info.php?products_id=6948&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008290,http://www.travelvideostore.com/product_info.php?products_id=6949&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008306,http://www.travelvideostore.com/product_info.php?products_id=6950&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008313,http://www.travelvideostore.com/product_info.php?products_id=6951&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008320,http://www.travelvideostore.com/product_info.php?products_id=6952&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008344,http://www.travelvideostore.com/product_info.php?products_id=6954&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008368,http://www.travelvideostore.com/product_info.php?products_id=6956&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008375,http://www.travelvideostore.com/product_info.php?products_id=6957&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008405,http://www.travelvideostore.com/product_info.php?products_id=6960&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008412,http://www.travelvideostore.com/product_info.php?products_id=6961&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
879061008429,http://www.travelvideostore.com/product_info.php?products_id=6962&ref=115123,14.95,New,Movies,DVD,Y,$0.00,0.32
